name,number,material,thickness,length,width,bend_nums,radius,tool_exchange,side,schroder,henra,special,weight
Mocowanie tablicy,052.507.02.10,OCYNK,2.5,195,140,4,3,PRAWDA,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.54
Mocowanie tablicy,052.507.02.20,OCYNK,2.5,195,140,4,3,PRAWDA,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.54
Mocowanie gniazda,052.507.03.00,OCYNK,1.5,70,176.9,2,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.15
Tablica HB11,053.507.01.00,OCYNK,1.5,1655,280,4,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,5.46
Wspornik dyszla zewnętrzny,056.120.003,CZARNA,6,100,128.5,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.61
Wspornik dyszla wewnętrzny,056.120.004,OCYNK,4,100,145.9,3,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.46
Mocowanie,056.130.02.00,CZARNA,5,120,447.5,4,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.11
Zaczep,058.001.00.03,CZARNA,5,305,142.1,3,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.7
Wzmocnienie belki przedniej,058.100.009,CZARNA,5,45,497.6,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.88
Wspornik blokatora koła,058.137.01.01,CZARNA,4,160,166.2,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.83
Wspornik blokatora koła,058.137.02.01,CZARNA,4,160,166.2,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.83
Ramię dyszla,059.120.000L,CZARNA,3,2400,283.5,4,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,16.02
Ramię dyszla,059.120.000P,CZARNA,3,2400,283.5,4,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,16.02
Mocowanie najazdu,060.100.101,CZARNA,8,60,248,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.93
Łącznik ramy,063.100.00.04,CZARNA,5,80,99,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.31
Tablica HB19,063.506.01.00,OCYNK,1.5,2530,307.9,4,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,9.17
Tablica HB19,063.508.01.00,OCYNK,1.5,2530,279.9,4,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,8.34
Prowadnica podpory,064.510.01.01,OCYNK,2,1720,88,2,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.38
Wspornik,064.510.01.02,OCYNK,4,55,163.19,2,4,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.28
Łącznik,070.100.00.05,CZARNA,3,20,89,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.04
Wspornik światła,070.506.00.01,OCYNK,1.5,46,128.2,1,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.07
Tablica HB15,070.506.01.00,OCYNK,1.5,2220,307.9,4,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,8.05
Tablica HB15,070.508.01.00,OCYNK,1.5,2220,279.9,4,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,7.32
Wspornik błotnika,071.220.01.10,OCYNK,3,395,106,2,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.99
Wspornik błotnika,071.220.01.20,OCYNK,3,395,106,2,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.99
Wspornik świateł,071.220.03.00,OCYNK,2.5,30,276.8,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.16
Płaskownik,076.100.005,CZARNA,5,80,250,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.79
Wsporniik błotnika,079.220.02.00,OCYNK,2.5,575,103.6,2,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.17
Ramię wciągarki,079.500.01.10,OCYNK,3,615,197,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.85
Ramię wciągarki,079.500.01.20,OCYNK,3,615,197,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.85
Tablica HB17,079.506.01.00,OCYNK,1.5,2410,307.9,4,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,8.74
Tablica HB17,079.508.01.00,OCYNK,1.5,2410,279.9,4,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,7.94
Zastrzał,080.100.00.02L,CZARNA,3,203,184,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.88
Zastrzał,080.100.00.02P,CZARNA,3,203,184,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.88
Mocowanie wspornika,080.100.00.05,CZARNA,3,174,224.1,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.92
Podłużnica kątowa lewa,080.100.01.01L,CZARNA,3,2503,372,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,21.93
Podłużnica kątowa prawa,080.100.01.01P,CZARNA,3,2503,372,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,21.93
Podłużnica środkowa lewa,080.100.01.02L,CZARNA,3,3000,372.2,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,26.3
Podłużnica środkowa prawa,080.100.01.02P,CZARNA,3,3000,372.2,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,26.3
Podłużnica kątowa lewa,080.100.01.03L,CZARNA,3,2504,372,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,21.94
Podłużnica kątowa prawa,080.100.01.03P,CZARNA,3,2504,372,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,21.94
Żebro podłużnicy,080.100.01.05,CZARNA,5,45,715.2,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.26
Łącznik podłużnicy dolny,080.100.01.07,CZARNA,5,50,150,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.29
Wzmocnienie pod oś,080.100.01.08,OCYNK,3,1999,230,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,10.83
Kątownik kratownicy,080.100.02.09,CZARNA,3,80,93,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.18
Żebro,080.100.03.02,CZARNA,3,130,108.57,1,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.33
Kątownik kratownicy,080.100.04.04,CZARNA,3,120,99,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.28
Belka przednia,080.100.06.01,CZARNA,3,2223,336,6,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,17.59
Żebro belki przedniej,080.100.06.02,CZARNA,5,45,587.3,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.04
Narożnik belki przedniej lewy,080.100.06.03L,CZARNA,2.5,126,67.3,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.17
Narożnik belki przedniej prawy,080.100.06.03P,CZARNA,2.5,126,67.3,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.17
Wspornik najazdów,080.100.08.01,CZARNA,3,150,499.3,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.76
Zastrzał wewnętrzny,080.100.10.00,CZARNA,2.5,100,130,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.26
Belka boczna lewa przednia,080.100.10.01L,OCYNK,2.5,3998,178.3,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,13.99
Belka boczna prawa przednia,080.100.10.01P,OCYNK,2.5,3998,178.3,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,13.99
Belka boczna lewa tylna,080.100.10.02L,OCYNK,2.5,3998,179.3,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,14.07
Belka boczna prawa tylna,080.100.10.02P,OCYNK,2.5,3998,179.3,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,14.07
Kątownik najazdu,080.100.11.00,CZARNA,2,1045,80.5,1,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.32
Blacha środkowa lewa,080.100.15.10,CZARNA,3,1957,274.1,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,12.63
Blacha środkowa prawa,080.100.15.20,CZARNA,3,1957,274.1,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,12.63
Tablica,080.102.01.01,CZARNA,2.5,2200,362,5,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,15.63
Kątownik tablicy lewy,080.102.01.02L,CZARNA,2.5,217,139.8,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.6
Kątownik tablicy prawy,080.102.01.02P,CZARNA,2.5,217,139.8,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.6
Tablica,080.102.02.00,CZARNA,2.5,2200,366,5,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,15.8
Ogranicznik koła,080.103.01.00,OCYNK,2.5,550,194.7,5,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.1
Mocowanie podpory,080.104.00.01,OCYNK,3,220,246.36,4,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.28
Ramie dyszla lewe,080.120.01.01L,CZARNA,4,2480,257.6,4,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,20.06
Ramie dyszla prawe,080.120.01.01P,CZARNA,4,2480,257.6,4,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,20.06
Mocowanie dyszla lewe,080.121.02.02L,CZARNA,5,100,349.3,3,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.37
Mocowanie dyszla prawe,080.121.02.02P,CZARNA,5,100,349.3,3,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.37
Podłoga 1,080.900.01.01L,OCYNK,2.5,2000,625,1,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,24.53
Podłoga 1,080.900.01.01P,OCYNK,2.5,2000,625,1,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,24.53
Podłoga 2,080.900.01.02L,OCYNK,2.5,1983,623.5,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,24.26
Podłoga 2,080.900.01.02P,OCYNK,2.5,1983,623.5,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,24.26
Kształtownik,085.001.004,CZARNA,2.5,287,160.8,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.91
Ceownik ramy,085.110.00.01,CZARNA,3,400,111,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.05
Poprzeczka wózka,085.110.00.08,CZARNA,2.5,1358,207.3,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,5.52
Wspornik wózka,085.110.001L,CZARNA,3,2085,303.8,4,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,14.92
Wspornik wózka,085.110.001P,CZARNA,3,2085,303.8,4,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,14.92
Wspornik dyszla tylny,085.110.003L,CZARNA,5,210,152.4,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.26
Ceownik mocujący,085.110.005,CZARNA,4,75,175.1,2,4,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.41
Mocowanie siłownika hydr.,085.110.006L,CZARNA,3,358,97.1,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.82
Mocowanie siłownika hydr.,085.110.006P,CZARNA,3,358,97.1,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.82
Wspornik dyszla tylny,085.110.00P,CZARNA,5,210,152.4,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.26
Wspornik wózka,085.110.07.10,CZARNA,3,2085,301.2,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,14.79
Wspornik wózka,085.110.07.20,CZARNA,3,2085,301.2,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,14.79
Ramię dyszla,085.120.001L,CZARNA,4,2095,166.8,4,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,10.97
Ramię dyszla,085.120.001L,CZARNA,4,2095,166.8,4,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,10.97
Ramię dyszla,085.120.001P,CZARNA,4,2095,166.8,4,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,10.97
Ramię dyszla,085.120.001P,CZARNA,4,2095,166.8,4,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,10.97
Łącznik ramion dyszla,085.121.001,CZARNA,2.5,599,189.3,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.22
Wzmocnienie błotnika,086.000.02.00,ALU,1.3,313,266.8,2,5,PRAWDA,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.29
Wspornik lampy tylnej,086.000.06.10,OCYNK,2.5,375,332.7,4,3,PRAWDA,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.45
Wspornik lampy tylnej,086.000.06.20,OCYNK,2.5,375,332.7,4,3,PRAWDA,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.45
Podłużnico-burta,086.100.01.10,CZARNA,2.5,2650,410.2,9,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,21.33
Podłużnico-burta,086.100.01.20,CZARNA,2.5,2650,410.2,9,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,21.33
Belka przednia,086.100.02.00,CZARNA,2.5,1490,388.5,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,11.36
Wzmocnienie belki dyszla,086.100.07.10,CZARNA,6,195,203.5,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.87
Wzmocnienie belki dyszla,086.100.07.20,CZARNA,6,195,203.5,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.87
Wzmocnienie błotnika górne,086.220.01.00,ALU,1.3,850,391.3,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.17
Narożnik zabezpieczający,087.000.05.00,OCYNK,2.5,46,54.8,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.05
Wspornik dyszla tylny,087.100.05.10,CZARNA,6,120,273.1,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.54
Wspornik dyszla tylny,087.100.05.20,CZARNA,6,120,273.1,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.54
Wzmocnienie belki dyszla,087.100.07.10,CZARNA,6,195,285.2,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.62
Wzmocnienie belki dyszla,087.100.07.20,CZARNA,6,195,285.2,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.62
Kątownik wsporczy,087.100.08.00,CZARNA,3,1182,91.1,1,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.54
Wzmocnienie osi,087.100.12.00,CZARNA,4,441,148.6,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.06
Mocowanie błotnika,088.000.02.10,OCYNK,3,358,103,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.87
Mocowanie błotnika,088.000.02.20,OCYNK,3,358,103,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.87
Wspornik lampy tylnej,090.000.02.10,OCYNK,2.5,388,262.5,5,1.5,PRAWDA,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2
Wspornik lampy tylnej,090.000.02.20,OCYNK,2.5,388,262.5,5,1.5,PRAWDA,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2
Wspornik światła,090.000.03.00,OCYNK,2.5,55,204.8,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.22
Podłużnico-burta,090.100.01.10,CZARNA,2.5,4040,411.2,9,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,32.6
Podłużnico-burta,090.100.01.11,CZARNA,2.5,4040,411.2,9,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,32.6
Belka przednia,090.100.02.00,CZARNA,2.5,1788,388.5,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,13.63
Wzmocnienie błotnika górne,090.220.01.00,ALU,1.3,1750,396.3,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.43
Wspornik dyszla przedni,091.100.10.00,CZARNA,4,90,233.3,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.66
Rynna przejazdowa,092.100.11.00,CZARNA,3,2085,63.8,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,3.13
Mocowanie dyszla lewe,092.100.12.10,CZARNA,5,223,371.4,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,3.25
Mocowanie dyszla prawe,092.100.12.20,CZARNA,5,223,371.4,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,3.25
Belka oświetleniowa,092.100.15.00,CZARNA,2.5,2135,396.14,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,16.6
Szyna najazdu,092.100.16.00,CZARNA,2.5,2526,124.8,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,6.19
Wspornik najazdu,092.100.20.00,CZARNA,2.5,630,34.8,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.43
Blacha najazdowa,094.001.04.00,CZARNA,2.5,1810,231,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,8.21
Wspornik koła zapasowego,095.360.00.01,OCYNK,3,700,168,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.77
Mocowanie do podłużnicy,095.360.00.12,OCYNK,3,150,129,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.46
Mocowanie do podłużnicy,095.360.00.22,OCYNK,3,150,129,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.46
Nakładka pod oś,096.000.01.10,CZARNA,5,1240,172.1,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,8.38
Nakładka pod oś,096.000.01.20,CZARNA,5,1240,172.1,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,8.38
Słupek podpory łyżki,096.000.02.10,OCYNK,3,376,100.9,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.89
Słupek podpory łyżki,096.000.02.20,OCYNK,3,376,100.9,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.89
Podpora łyżki,096.000.03.00,CZARNA RYFL,3.7,799,721.6,4,3,PRAWDA,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,16.74
Słupek podpory łyżki,096.000.04.10,OCYNK,3,355,100.9,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.84
Słupek podpory łyżki,096.000.04.20,OCYNK,3,355,100.9,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.84
Wspornik odboju,096.000.09.10,CZARNA,3,135,79.7,2,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.25
Wspornik odboju,096.000.09.20,CZARNA,3,135,79.7,2,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.25
Podpora łyżki,096.000.11.00,CZARNA RYFL,3.7,773,780.6,4,3,PRAWDA,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,17.52
Wspornik zapinacza pionowy lewy,096.001.10.10,CZARNA,4,221,177,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.23
Wspornik zapinacza pionowy lewy,096.001.10.20,CZARNA,4,221,177,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.23
Ramię stopy,096.001.11.10,CZARNA,3,244,223,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.28
Ramię stopy,096.001.11.20,CZARNA,3,244,223,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.28
Mocowanie zaczepu,096.003.01.04L,ALU,1.3,150,110.6,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.06
Mocowanie zaczepu,096.003.01.04P,ALU,1.3,150,110.6,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.06
Wzmocnienie,096.003.01.05,ALU,4,242,104,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.27
Wysuwane ramię,096.006.00.03,CZARNA,3,210,90.1,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.45
Podstawa,096.006.00.07,CZARNA,2.5,1495,156,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,4.58
Mocowanie siłownika,096.006.00.10,CZARNA,3,48,233.1,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.26
Mocowanie zapinacza,096.006.00.12,CZARNA,4,201,76.6,3,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.48
Ramię stopy,096.006.01.10,CZARNA,3,243,223.4,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.28
Ramię stopy,096.006.01.20,CZARNA,3,243,223.4,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.28
Mocowanie zaczepu,096.007.01.01,ALU,3,120,118.7,2,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.12
Belka przednia,096.100.01.00,CZARNA,3,2122,409.7,3,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,20.47
Podłużnico-burta,096.100.02.10,CZARNA,2.5,2980,615.3,6,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,35.98
Podłużnico-burta,096.100.02.20,CZARNA,2.5,2980,615.3,6,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,35.98
Wspornik dyszla tylny,096.100.04.10,CZARNA,6,110,226.4,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.17
Wspornik dyszla tylny,096.100.04.20,CZARNA,6,110,226.4,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.17
Wspornik lampy tylnej,096.100.06.10,CZARNA,2.5,351,249,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.72
Wspornik lampy tylnej,096.100.06.20,CZARNA,2.5,351,249,2,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.72
Błotnik,096.100.08.10,CZARNA,2.5,328,339.5,1,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.19
Błotnik,096.100.08.20,CZARNA,2.5,328,339.5,1,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.19
Kątownik wsporczy,096.100.09.00,CZARNA,3,1375,91.1,1,1.5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.95
Wspornik zamka,096.100.10.00,CZARNA,3,130,267,1,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.82
Wzmocnienie,096.100.13.00,CZARNA,4,175,81.6,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,0.45
Belka przednia,096.101.00.01,CZARNA,3,2102,445.3,4,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,22.04
Nakładka pod oś,096.101.00.07,CZARNA,5,1006,163.1,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,6.44
Podłużnico-burta,096.101.01.10,CZARNA,2.5,2980,615.3,6,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,35.98
Podłużnico-burta,096.101.01.20,CZARNA,2.5,2980,615.3,6,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,35.98
Wspornik lampy tylnej,096.101.03.10,CZARNA,2.5,304,345.7,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.06
Wspornik lampy tylnej,096.101.03.20,CZARNA,2.5,304,345.7,3,3,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,2.06
Wspornik dyszla tylny,096.101.05.10,CZARNA,5,146,226.1,1,5,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,FAŁSZ,1.3
